0.0742640395510372, 5.386433276196319e-06, 0.1629419758111119, -5.4151493317049164e-06, -3.335976004242229e-05, -2.740514125123058e-06, -0.00023697059601358829, 'CAPSULE', 'WHITE'
0.07446133147873849, 1.941628506520233e-05, 0.16332755797382328, -1.672175633004411e-05, -2.954382260666828e-05, -1.0136538950172106e-05, -0.00021642500245058806, 'CAPSULE', 'WHITE'
0.07407762058339983, -1.035212809088346e-05, 0.16269370159602392, 6.76409907948392e-06, -2.8098564850615236e-05, 3.928130697533257e-06, -0.0002159367898893312, 'CAPSULE', 'BLUE'
0.07469091288552948, 2.5738590745171602e-06, 0.1639406015615862, -3.042198328572644e-05, -3.354562343296609e-05, -1.7895062681392046e-05, -0.00024866534040299444, 'CAPSULE', 'BLUE'
0.07458673921233278, 1.6087930695503203e-05, 0.1636282215709394, 8.909531971301764e-07, -3.610963434920056e-05, -1.311707724646813e-07, -0.00026434620103206355, 'CAPSULE', 'WHITE'
0.07458414828615978, 1.493240743385712e-05, 0.1636692978340031, -7.253612858576285e-06, -4.288124594586579e-05, -4.062387013801712e-06, -0.0002981574139838275, 'CAPSULE', 'WHITE'
0.08051629098386688, -1.0893871483707472e-05, 0.17391978949973239, -1.8419162777590565e-05, -4.828182941941291e-05, -8.9402919520177e-06, -0.00034887747820421157, 'CAPSULE', 'BLUE'
0.08065262969289601, -1.1781749678582158e-06, 0.17405084493860642, 2.4150135228745696e-05, -4.6846019038629524e-05, 1.1738638415425388e-05, -0.0003452643662134413, 'CAPSULE', 'BLUE'
0.0789694932996511, 1.1741518249806993e-06, 0.17139625114992244, 2.4068543441973785e-05, -6.105210976840396e-05, 1.2056273953180185e-05, -0.0004342205076413212, 'CAPSULE', 'WHITE'
0.07944933570918936, -8.091084840053909e-07, 0.17221186074789716, 9.657208360417745e-06, -4.886426208229349e-05, 3.0041919794761284e-06, -0.00035923162763980434, 'CAPSULE', 'WHITE'
0.0862391208887075, 1.9613643539701193e-07, 0.18300999497700468, -2.199006150160532e-05, -6.297157324738244e-05, -1.2279549984029807e-05, -0.0004633008617791349, 'CAPSULE', 'BROWN'
0.0867547088092521, -1.2443829652615283e-05, 0.1841005633896476, -4.5342855533614364e-05, -5.924358596927123e-05, -2.4096307736356682e-05, -0.00045819944649673423, 'CAPSULE', 'BROWN'
0.06733366072980432, -2.2465860709280262e-05, 0.15126048149044694, 2.0945391240576334e-05, -9.186590160917491e-05, 1.5042239736246506e-05, -0.0006935112670661373, 'TEAR', 'YELLOW'
0.06734734642216565, 1.3463486989076541e-05, 0.15128133244812755, -8.506613970379833e-06, -9.104125845276757e-05, -6.5227083739870585e-06, -0.0006874661322538492, 'TEAR', 'YELLOW'
0.07076063159180176, 3.444400023872444e-06, 0.15881892427042138, 1.452657954196898e-06, -0.0001346674423469124, 1.053063448828506e-06, -0.0010437642273095399, 'TEAR', 'YELLOW'
0.07071997090073205, 1.4453886181063095e-05, 0.1587091103716132, -1.3916667845462924e-05, -0.00012777128361653504, -1.0189174255163537e-05, -0.0009949747439459919, 'TEAR', 'YELLOW'
0.12108162944937292, -2.0141522885938336e-05, 0.24775322976268907, 0.00011262234582441489, -2.582371905331382e-05, 3.150233572859168e-05, -0.00014007865358684783, 'OVAL', 'YELLOW'
0.12110608477747933, 0.00012212602825289134, 0.2475012179793863, -3.6800976504660444e-05, 1.3966309862922565e-05, -4.444691429242263e-06, 4.89852615906938e-05, 'OVAL', 'YELLOW'
0.08027781023797038, 5.455590381483881e-06, 0.1733321945804576, -2.370188608925664e-05, 7.178024096998016e-05, -1.3456343317183648e-05, 0.0005080280802706416, 'CAPSULE', 'GRAY'
0.07957771376052025, -2.179001653090117e-06, 0.17198159248642117, 1.561538722973696e-05, 6.89073800665484e-05, 8.467683590252131e-06, 0.0004946031122916409, 'CAPSULE', 'GRAY'
